#{"t_start": 1761279856.0332873, "env_id": "None"}
r,l,t,result,match_ratio,page
393.96,54.0,5930.622766,partial,0.9333333333333332,done
373.48,52.0,5935.879239,partial,0.8666666666666667,done
359.64,36.0,5943.825741000001,partial,0.8666666666666667,done
249.54,46.0,5950.144722999999,partial,0.7333333333333333,done
390.07,43.0,5955.544164,partial,0.8,done
384.6,40.0,5960.418369,partial,0.8,done
231.71,29.0,5964.638479,partial,0.7333333333333333,done
400.09,41.0,5970.459315,partial,0.8666666666666667,done
362.46,54.0,5976.204464,partial,0.8,done
379.53,47.0,5981.7463210000005,partial,0.8666666666666667,done
396.96,54.0,5988.277281000001,partial,0.8,done
383.61,39.0,5992.943075,partial,0.8,done
349.87,63.0,6004.20302,partial,0.9333333333333332,done
387.05,45.0,6010.724729,partial,0.9333333333333332,done
388.67,33.0,6015.57627,partial,0.8,done
394.02,48.0,6021.295212999999,partial,0.9333333333333332,done
380.49,51.0,6028.315387000001,partial,0.9333333333333332,done
398.38,62.0,6035.203056,partial,0.9333333333333332,done
372.38,62.0,6043.043609,partial,0.8666666666666667,done
380.1,40.0,6047.563464,partial,0.8666666666666667,done
389.7,30.0,6051.753285000001,partial,0.8666666666666667,done
385.97,53.0,6057.055629,partial,0.8666666666666667,done
367.4,60.0,6064.747518,partial,0.8666666666666667,done
391.15,35.0,6069.790973,partial,0.8,done
385.97,53.0,6075.439813999999,partial,0.8666666666666667,done
388.09,41.0,6080.535315,partial,0.8666666666666667,done
406.12,38.0,6085.15242,partial,0.9333333333333332,done
390.05,45.0,6090.70398,partial,0.8,done
388.34,66.0,6097.7869200000005,partial,0.8666666666666667,done
389.54,46.0,6103.904569,partial,0.8666666666666667,done
377.07,43.0,6108.764633000001,partial,0.8666666666666667,done
386.18,82.0,6116.307029,partial,0.9333333333333332,done
409.46,54.0,6122.267039,partial,0.9333333333333332,done
396.14,36.0,6127.910207,partial,0.8666666666666667,done
376.58,42.0,6132.885884,partial,0.8666666666666667,done
387.68,32.0,6137.065022000001,partial,0.8666666666666667,done
376.45,55.0,6144.5549630000005,partial,0.9333333333333332,done
383.43,57.0,6153.489834,partial,0.9333333333333332,done
40.31,69.0,6159.928936,incomplete,0.0,questions.html
383.44,56.0,6166.173534,partial,0.8,done
388.71,29.0,6170.722530999999,partial,0.8666666666666667,done
369.97,53.0,6178.985445,partial,0.9333333333333332,done
367.51,49.0,6185.181095,partial,0.8666666666666667,done
371.57,43.0,6190.152832,partial,0.8666666666666667,done
408.1,40.0,6195.528435,partial,0.9333333333333332,done
371.62,38.0,6199.847381,partial,0.8,done
385.17,33.0,6204.0497780000005,partial,0.8666666666666667,done
145.23,27.0,6208.521042,partial,0.6666666666666666,done
381.92,58.0,6216.218207,partial,0.9333333333333332,done
384.15,35.0,6220.964059,partial,0.8,done
382.55,45.0,6225.913118,partial,0.8666666666666667,done
384.02,48.0,6230.9025679999995,partial,0.8,done
390.12,38.0,6236.072825,partial,0.8666666666666667,done
404.42,58.0,6242.732148,partial,0.9333333333333332,done
407.13,37.0,6247.5504789999995,partial,0.9333333333333332,done
383.63,37.0,6252.36219,partial,0.8666666666666667,done
413.04,46.0,6258.730448,partial,0.9333333333333332,done
403.03,47.0,6265.018774,partial,0.9333333333333332,done
393.96,54.0,6271.6948219999995,partial,0.9333333333333332,done
385.58,42.0,6277.116491000001,partial,0.8666666666666667,done
396.13,37.0,6282.223613,partial,0.8,done
395.61,39.0,6288.308452,partial,0.8666666666666667,done
407.64,36.0,6293.893456,partial,0.9333333333333332,done
392.09,41.0,6299.823615,partial,0.8666666666666667,done
397.59,41.0,6304.7591250000005,partial,0.9333333333333332,done
386.52,48.0,6310.558029,partial,0.8666666666666667,done
384.19,31.0,6314.647883,partial,0.8,done
376.56,44.0,6321.3315920000005,partial,0.8666666666666667,done
52.81,69.0,6326.813568,incomplete,0.0,review.html
361.88,62.0,6332.657295,partial,0.8666666666666667,done
381.91,59.0,6339.25827,partial,0.8,done
399.86,64.0,6346.1323840000005,partial,0.9333333333333332,done
235.21,29.0,6350.462749,partial,0.7333333333333333,done
397.98,52.0,6356.230635,partial,0.9333333333333332,done
412.98,52.0,6362.564813999999,partial,0.9333333333333332,done
363.95,55.0,6367.462484,partial,0.8666666666666667,done
401.53,47.0,6372.459316,partial,0.9333333333333332,done
378.99,51.0,6378.294361,partial,0.8,done
41.76,74.0,6384.827671,incomplete,0.0,questions.html
419.53,47.0,6390.610951000001,partial,0.9333333333333332,done
413.58,42.0,6396.03073,partial,0.9333333333333332,done
390.63,37.0,6401.054533,partial,0.8666666666666667,done
399.52,48.0,6406.977108,partial,0.9333333333333332,done
377.95,55.0,6412.8981189999995,partial,0.8666666666666667,done
385.77,23.0,6417.267785,partial,0.8,done
414.58,42.0,6422.513935,partial,0.9333333333333332,done
353.98,52.0,6428.521772,partial,0.8666666666666667,done
375.39,61.0,6434.419721,partial,0.8,done
404.1,40.0,6439.576567,partial,0.9333333333333332,done
410.93,57.0,6446.649907,partial,0.9333333333333332,done
411.96,54.0,6452.402629,partial,0.9333333333333332,done
382.98,52.0,6458.0490580000005,partial,0.8666666666666667,done
358.84,66.0,6464.251933,partial,0.8666666666666667,done
373.05,45.0,6470.294431,partial,0.8666666666666667,done
387.16,34.0,6475.045234,partial,0.8,done
401.65,35.0,6479.890657,partial,0.9333333333333332,done
405.6,40.0,6484.510971,partial,0.9333333333333332,done
26.34,66.0,6489.3342840000005,incomplete,0.0,questions.html
394.61,39.0,6494.565942,partial,0.8666666666666667,done
225.1,40.0,6499.250448000001,partial,0.7333333333333333,done
411.64,36.0,6503.937787,partial,0.9333333333333332,done
396.65,35.0,6509.119416,partial,0.8,done
231.55,45.0,6514.387766,partial,0.7333333333333333,done
395.01,49.0,6519.718822000001,partial,0.9333333333333332,done
397.85,65.0,6526.495572,partial,0.9333333333333332,done
372.9,60.0,6531.9951550000005,partial,0.8666666666666667,done
398.5,50.0,6537.999786,partial,0.8666666666666667,done
383.66,34.0,6542.730609,partial,0.8666666666666667,done
404.06,44.0,6548.4007249999995,partial,0.9333333333333332,done
390.69,31.0,6553.012993,partial,0.8666666666666667,done
218.94,56.0,6558.341469999999,partial,0.7333333333333333,done
400.58,42.0,6563.188746,partial,0.9333333333333332,done
29.83,67.0,6568.902983,incomplete,0.0,questions.html
402.0,50.0,6575.422191,partial,0.8666666666666667,done
410.06,44.0,6581.282574,partial,0.9333333333333332,done
381.68,32.0,6585.712893,partial,0.8,done
389.82,68.0,6591.658279,partial,0.9333333333333332,done
385.45,55.0,6597.695223000001,partial,0.8666666666666667,done
389.8,70.0,6605.223898,partial,0.8666666666666667,done
243.15,35.0,6610.474047,partial,0.7333333333333333,done
139.28,22.0,6613.947912,partial,0.6666666666666666,done
376.6,40.0,6618.314433,partial,0.8666666666666667,done
370.4,60.0,6624.040078,partial,0.8,done
406.84,66.0,6632.247633999999,partial,0.9333333333333332,done
375.51,49.0,6637.1659,partial,0.8,done
381.14,36.0,6642.248163,partial,0.8,done
374.03,47.0,6647.297474999999,partial,0.8,done
395.61,39.0,6652.996271,partial,0.8666666666666667,done
360.63,37.0,6660.0322209999995,partial,0.8666666666666667,done
372.15,35.0,6665.565828000001,partial,0.8666666666666667,done
403.44,56.0,6671.3208859999995,partial,0.9333333333333332,done
387.97,53.0,6677.200973999999,partial,0.8,done
132.61,39.0,6682.56801,partial,0.6666666666666666,done
400.08,42.0,6688.104402,partial,0.9333333333333332,done
383.08,42.0,6693.3945220000005,partial,0.8666666666666667,done
392.05,45.0,6698.717659,partial,0.8,done
378.03,47.0,6704.085905,partial,0.8,done
407.61,39.0,6709.5350579999995,partial,0.9333333333333332,done
30.33,67.0,6715.099416999999,incomplete,0.0,questions.html
353.9,60.0,6720.212338,partial,0.8666666666666667,done
379.16,34.0,6724.438926000001,partial,0.8,done
382.65,35.0,6729.34548,partial,0.8666666666666667,done
398.0,50.0,6735.517411000001,partial,0.8666666666666667,done
403.49,51.0,6741.387904,partial,0.9333333333333332,done
371.53,47.0,6746.739767,partial,0.8666666666666667,done
386.66,34.0,6751.661515,partial,0.8666666666666667,done
412.96,54.0,6758.090244999999,partial,0.9333333333333332,done
376.92,58.0,6764.595502,partial,0.8666666666666667,done
408.9,60.0,6771.941638,partial,0.9333333333333332,done
376.05,45.0,6777.8474719999995,partial,0.8666666666666667,done
409.99,51.0,6783.114652,partial,0.9333333333333332,done
406.61,39.0,6787.834553000001,partial,0.9333333333333332,done
393.5,50.0,6794.181493,partial,0.8,done
385.03,47.0,6799.745403,partial,0.8,done
30.69,31.0,6802.977061,incomplete,0.0,index.html
47.36,64.0,6807.63701,incomplete,0.0,questions.html
408.63,37.0,6812.362813,partial,0.9333333333333332,done
391.68,32.0,6817.42115,partial,0.8,done
399.52,48.0,6824.733345000001,partial,0.8,done
398.1,40.0,6830.413023,partial,0.8,done
378.58,42.0,6835.846388,partial,0.8666666666666667,done
372.89,61.0,6844.09921,partial,0.9333333333333332,done
382.09,41.0,6850.523494,partial,0.8666666666666667,done
393.78,72.0,6858.7069950000005,partial,0.9333333333333332,done
394.05,45.0,6864.507138999999,partial,0.8,done
391.93,57.0,6869.974369,partial,0.9333333333333332,done
394.56,44.0,6875.347447,partial,0.8666666666666667,done
395.55,45.0,6881.328626,partial,0.8666666666666667,done
379.13,37.0,6887.515342000001,partial,0.8666666666666667,done
389.15,35.0,6892.548691,partial,0.8666666666666667,done
373.91,59.0,6898.063547,partial,0.8666666666666667,done
373.53,47.0,6902.7280709999995,partial,0.8,done
219.98,52.0,6908.102435000001,partial,0.7333333333333333,done
389.96,54.0,6914.822694,partial,0.8666666666666667,done
400.04,46.0,6920.2336,partial,0.9333333333333332,done
404.56,44.0,6925.300299,partial,0.9333333333333332,done
397.08,42.0,6931.205298000001,partial,0.9333333333333332,done
244.16,34.0,6936.479638000001,partial,0.7333333333333333,done
387.11,39.0,6941.923986,partial,0.8666666666666667,done
385.97,53.0,6949.40028,partial,0.8666666666666667,done
380.56,44.0,6954.499958,partial,0.8666666666666667,done
399.59,41.0,6959.485231000001,partial,0.9333333333333332,done
389.32,68.0,6968.60392,partial,0.9333333333333332,done
392.57,43.0,6975.011441000001,partial,0.8,done
398.59,41.0,6980.344279000001,partial,0.9333333333333332,done
376.44,56.0,6986.471958,partial,0.8,done
225.58,42.0,6991.533444000001,partial,0.7333333333333333,done
420.35,65.0,6999.485366000001,partial,0.9333333333333332,done
404.53,47.0,7006.097014999999,partial,0.9333333333333332,done
381.02,48.0,7011.18598,partial,0.8666666666666667,done
430.5,50.0,7018.112931,partial,0.9333333333333332,done
384.42,58.0,7024.098105000001,partial,0.8666666666666667,done
389.66,34.0,7028.833258000001,partial,0.8666666666666667,done
405.13,37.0,7033.697957,partial,0.9333333333333332,done
403.88,62.0,7041.031451000001,partial,0.9333333333333332,done
381.64,36.0,7045.312470999999,partial,0.8,done
379.5,50.0,7050.421794,partial,0.8666666666666667,done
396.56,44.0,7056.707469000001,partial,0.8666666666666667,done
392.55,45.0,7062.840783,partial,0.8666666666666667,done
387.61,39.0,7067.779725,partial,0.8666666666666667,done
407.69,31.0,7072.606932000001,partial,0.9333333333333332,done
412.6,40.0,7077.485323000001,partial,0.9333333333333332,done
387.35,65.0,7084.224518000001,partial,0.9333333333333332,done
391.65,35.0,7089.398401,partial,0.8666666666666667,done
405.08,42.0,7094.508382,partial,0.9333333333333332,done
407.39,61.0,7100.826659,partial,0.9333333333333332,done
388.13,37.0,7105.878101,partial,0.8666666666666667,done
391.15,35.0,7110.982827,partial,0.8,done
246.62,38.0,7116.575332,partial,0.7333333333333333,done
390.54,46.0,7122.782223,partial,0.8666666666666667,done
415.1,40.0,7127.755259,partial,0.9333333333333332,done
390.59,41.0,7132.795604000001,partial,0.8666666666666667,done
403.5,50.0,7138.977000999999,partial,0.9333333333333332,done
384.6,40.0,7144.5047190000005,partial,0.8,done
373.87,63.0,7150.940468999999,partial,0.8666666666666667,done
233.25,25.0,7154.807999000001,partial,0.7333333333333333,done
225.08,42.0,7159.343803,partial,0.7333333333333333,done
397.53,47.0,7164.613149000001,partial,0.9333333333333332,done
404.46,54.0,7171.596953,partial,0.8666666666666667,done
371.96,54.0,7176.963358000001,partial,0.8,done
391.7,30.0,7181.21486,partial,0.8666666666666667,done
402.94,56.0,7187.862284000001,partial,0.9333333333333332,done
396.65,35.0,7193.1743719999995,partial,0.8666666666666667,done
401.9,60.0,7199.243549000001,partial,0.9333333333333332,done
347.72,78.0,7209.840178,partial,0.9333333333333332,done
24.69,31.0,7213.040580000001,incomplete,0.0,index.html
378.53,47.0,7217.961861,partial,0.8,done
411.44,56.0,7224.174032999999,partial,0.9333333333333332,done
404.11,39.0,7229.346708000001,partial,0.9333333333333332,done
409.04,46.0,7235.530307999999,partial,0.8,done
215.58,42.0,7241.258049,partial,0.7333333333333333,done
407.67,33.0,7245.554617,partial,0.9333333333333332,done
377.41,59.0,7253.318117999999,partial,0.8666666666666667,done
399.09,41.0,7258.831636000001,partial,0.8666666666666667,done
232.61,39.0,7264.293537,partial,0.7333333333333333,done
407.59,41.0,7269.467903000001,partial,0.9333333333333332,done
381.02,48.0,7276.2403030000005,partial,0.8666666666666667,done
381.49,51.0,7282.052197999999,partial,0.8666666666666667,done
373.09,41.0,7288.208592999999,partial,0.8,done
392.67,33.0,7293.523748,partial,0.8666666666666667,done
397.05,45.0,7299.030489999999,partial,0.9333333333333332,done
385.14,36.0,7303.546547,partial,0.8666666666666667,done
408.47,53.0,7309.447226,partial,0.9333333333333332,done
396.57,43.0,7315.759984,partial,0.8666666666666667,done
371.01,49.0,7320.596831999999,partial,0.8,done
394.16,34.0,7325.535586,partial,0.8666666666666667,done
230.2,30.0,7329.609746,partial,0.7333333333333333,done
378.97,53.0,7335.441006000001,partial,0.8666666666666667,done
385.1,40.0,7340.93698,partial,0.8,done
34.34,66.0,7346.656870999999,incomplete,0.0,questions.html
408.5,50.0,7352.34562,partial,0.9333333333333332,done
391.71,79.0,7360.451505999999,partial,0.9333333333333332,done
385.61,39.0,7366.112884,partial,0.8,done
383.95,55.0,7372.856358999999,partial,0.8,done
45.62,88.0,7379.954207999999,incomplete,0.0,questions.html
406.96,54.0,7385.8057069999995,partial,0.9333333333333332,done
41.05,95.0,7393.018113,incomplete,0.0,questions.html
383.02,48.0,7398.533748,partial,0.8666666666666667,done
371.43,57.0,7404.742037,partial,0.8,done
391.39,61.0,7410.710865000001,partial,0.9333333333333332,done
28.69,31.0,7414.531653,incomplete,0.0,index.html
387.32,68.0,7421.403767,partial,0.8,done
383.05,45.0,7426.918997999999,partial,0.8666666666666667,done
402.35,65.0,7433.604743,partial,0.9333333333333332,done
379.49,51.0,7439.083703,partial,0.8666666666666667,done
391.52,48.0,7445.175922,partial,0.8666666666666667,done
374.56,44.0,7450.491174000001,partial,0.8666666666666667,done
401.06,44.0,7456.61261,partial,0.9333333333333332,done
407.18,32.0,7461.796571000001,partial,0.9333333333333332,done
387.86,64.0,7469.951843000001,partial,0.9333333333333332,done
380.02,48.0,7474.89971,partial,0.8666666666666667,done
22.69,31.0,7478.223887,incomplete,0.0,index.html
372.52,48.0,7483.791230999999,partial,0.8666666666666667,done
401.01,49.0,7489.563091,partial,0.9333333333333332,done
415.66,34.0,7494.493326,partial,0.9333333333333332,done
388.95,55.0,7500.581382,partial,0.8666666666666667,done
393.49,51.0,7505.599123,partial,0.9333333333333332,done
418.45,55.0,7513.05227,partial,0.9333333333333332,done
385.27,73.0,7519.485452999999,partial,0.9333333333333332,done
395.92,58.0,7525.287716999999,partial,0.9333333333333332,done
380.16,34.0,7529.807849000001,partial,0.8666666666666667,done
367.27,73.0,7535.9805830000005,partial,0.8666666666666667,done
399.07,43.0,7541.872721,partial,0.8,done
383.04,46.0,7547.4615109999995,partial,0.8,done
410.06,44.0,7553.6915850000005,partial,0.9333333333333332,done
234.45,55.0,7559.344365999999,partial,0.7333333333333333,done
387.59,41.0,7564.415848000001,partial,0.8666666666666667,done
383.52,48.0,7570.081092,partial,0.8666666666666667,done
415.05,45.0,7576.326293,partial,0.9333333333333332,done
384.66,34.0,7580.714323,partial,0.8,done
388.15,35.0,7585.327114,partial,0.8,done
381.46,54.0,7590.7371760000005,partial,0.8666666666666667,done
401.45,55.0,7597.352733,partial,0.9333333333333332,done
364.06,44.0,7604.842773,partial,0.8666666666666667,done
386.03,47.0,7610.451642,partial,0.8666666666666667,done
388.47,53.0,7616.499587,partial,0.8,done
414.08,42.0,7621.791488000001,partial,0.9333333333333332,done
392.17,33.0,7627.166137,partial,0.8666666666666667,done
413.07,43.0,7633.0916799999995,partial,0.9333333333333332,done
387.55,45.0,7638.9539239999995,partial,0.8,done
411.1,40.0,7644.495249,partial,0.9333333333333332,done
393.7,30.0,7649.052272000001,partial,0.8,done
394.1,40.0,7654.276456,partial,0.8,done
410.05,45.0,7661.493571000001,partial,0.9333333333333332,done
246.72,28.0,7666.999801,partial,0.7333333333333333,done
382.57,43.0,7672.057422,partial,0.8666666666666667,done
392.49,51.0,7677.077858000001,partial,0.9333333333333332,done
232.65,35.0,7681.953882,partial,0.7333333333333333,done
401.49,51.0,7688.5631300000005,partial,0.9333333333333332,done
365.02,48.0,7696.039993,partial,0.8,done
235.15,35.0,7701.119185,partial,0.7333333333333333,done
390.68,32.0,7706.58893,partial,0.8666666666666667,done
400.0,50.0,7713.321416999999,partial,0.8666666666666667,done
7.9,60.0,7719.373960999999,incomplete,0.0,questions.html
390.07,43.0,7725.177507,partial,0.8,done
376.08,42.0,7729.870117,partial,0.8,done
394.16,34.0,7734.638598,partial,0.8,done
382.47,53.0,7740.3909,partial,0.8,done
364.06,44.0,7747.260324000001,partial,0.8,done
388.14,36.0,7752.092070000001,partial,0.8666666666666667,done
388.26,24.0,7756.061623,partial,0.8,done
368.4,60.0,7762.172732999999,partial,0.8,done
32.28,72.0,7768.861521999999,incomplete,0.0,questions.html
392.74,26.0,7773.586331,partial,0.8,done
398.52,48.0,7779.800014,partial,0.8666666666666667,done
410.48,52.0,7786.207576000001,partial,0.9333333333333332,done
408.15,35.0,7791.00993,partial,0.9333333333333332,done
400.94,56.0,7797.363017,partial,0.9333333333333332,done
381.53,47.0,7802.738601999999,partial,0.8666666666666667,done
392.96,54.0,7810.094055,partial,0.8666666666666667,done
377.06,44.0,7814.673155,partial,0.8,done
395.46,54.0,7819.664078,partial,0.9333333333333332,done
403.57,43.0,7825.630300999999,partial,0.9333333333333332,done
57.68,82.0,7833.441659,incomplete,0.0,questions.html
239.11,39.0,7838.757519000001,partial,0.7333333333333333,done
380.05,45.0,7844.323949,partial,0.8,done
376.56,44.0,7848.990427999999,partial,0.8666666666666667,done
378.94,56.0,7854.9186979999995,partial,0.8666666666666667,done
391.1,40.0,7860.250504,partial,0.8,done
385.66,34.0,7864.890738,partial,0.8666666666666667,done
411.55,45.0,7870.354126,partial,0.9333333333333332,done
379.01,49.0,7875.698016,partial,0.8666666666666667,done
390.54,46.0,7881.635376,partial,0.8666666666666667,done
374.55,45.0,7887.0612679999995,partial,0.8666666666666667,done
394.56,44.0,7893.337946,partial,0.8,done
393.16,34.0,7898.0963059999995,partial,0.8666666666666667,done
411.7,30.0,7902.470433,partial,0.9333333333333332,done
381.43,57.0,7908.557418,partial,0.8666666666666667,done
242.16,34.0,7913.767293000001,partial,0.7333333333333333,done
412.73,27.0,7918.101832,partial,0.9333333333333332,done
390.6,40.0,7923.046523999999,partial,0.8666666666666667,done
389.63,37.0,7928.00441,partial,0.8,done
391.36,64.0,7934.980416,partial,0.8666666666666667,done
392.87,63.0,7941.922264000001,partial,0.8666666666666667,done
386.68,32.0,7946.584089,partial,0.8,done
386.54,46.0,7952.495542000001,partial,0.8666666666666667,done
380.64,36.0,7957.615378,partial,0.8,done
385.2,30.0,7962.339366,partial,0.8,done
414.06,44.0,7968.666676000001,partial,0.9333333333333332,done
379.53,47.0,7974.025694,partial,0.8,done
413.09,41.0,7978.915244,partial,0.9333333333333332,done
228.18,32.0,7983.623740000001,partial,0.7333333333333333,done
379.54,46.0,7989.200704999999,partial,0.8,done
234.73,27.0,7993.610224,partial,0.7333333333333333,done
385.03,47.0,7999.441000000001,partial,0.8,done
237.69,31.0,8003.911721,partial,0.7333333333333333,done
385.63,37.0,8009.194271,partial,0.8666666666666667,done
20.41,59.0,8013.728461000001,incomplete,0.0,questions.html
21.87,63.0,8019.880009,incomplete,0.0,questions.html
387.07,43.0,8025.242023999999,partial,0.8666666666666667,done
390.96,54.0,8031.393542,partial,0.8,done
390.88,62.0,8039.857687,partial,0.8666666666666667,done
238.67,33.0,8044.676109,partial,0.7333333333333333,done
226.67,33.0,8048.999793999999,partial,0.7333333333333333,done
397.2,30.0,8054.273308,partial,0.8666666666666667,done
232.75,25.0,8058.197902,partial,0.7333333333333333,done
237.71,29.0,8062.355119,partial,0.7333333333333333,done
383.11,39.0,8067.466324000001,partial,0.8,done
373.42,58.0,8074.788521,partial,0.8666666666666667,done
374.58,42.0,8080.320839,partial,0.8666666666666667,done
379.06,44.0,8085.383485,partial,0.8666666666666667,done
30.69,31.0,8088.720866,incomplete,0.0,index.html
389.53,47.0,8094.563402,partial,0.8666666666666667,done
380.52,48.0,8100.670505,partial,0.8666666666666667,done
398.0,50.0,8106.577612000001,partial,0.9333333333333332,done
413.68,32.0,8111.490229000001,partial,0.9333333333333332,done
401.06,44.0,8117.245261,partial,0.9333333333333332,done
389.02,48.0,8122.942179,partial,0.8,done
380.05,45.0,8128.331698,partial,0.8666666666666667,done
245.09,41.0,8134.0292150000005,partial,0.7333333333333333,done
407.05,45.0,8138.814866999999,partial,0.9333333333333332,done
376.36,64.0,8144.48098,partial,0.8,done
384.16,34.0,8149.586214999999,partial,0.8,done
387.53,47.0,8155.453948,partial,0.8666666666666667,done
236.01,49.0,8161.200081000001,partial,0.7333333333333333,done
389.57,43.0,8166.406126,partial,0.8,done
74.4,60.0,8171.458302000001,incomplete,0.0,review.html
406.61,39.0,8176.6675159999995,partial,0.9333333333333332,done
394.48,52.0,8184.091673000001,partial,0.9333333333333332,done
408.05,45.0,8189.585347,partial,0.9333333333333332,done
405.59,41.0,8194.540932,partial,0.9333333333333332,done
402.8,70.0,8202.459199,partial,0.9333333333333332,done
388.63,37.0,8207.50038,partial,0.8666666666666667,done
393.08,42.0,8214.265773,partial,0.9333333333333332,done
404.11,39.0,8219.581035,partial,0.9333333333333332,done
380.97,53.0,8224.99261,partial,0.8666666666666667,done
389.0,50.0,8231.844605,partial,0.8666666666666667,done
376.35,65.0,8238.926834,partial,0.8,done
406.16,34.0,8244.609084,partial,0.9333333333333332,done
399.49,51.0,8250.098513,partial,0.9333333333333332,done
386.17,33.0,8254.504382,partial,0.8666666666666667,done
376.63,37.0,8258.719816,partial,0.8,done
409.5,50.0,8265.259988,partial,0.9333333333333332,done
404.41,59.0,8271.848164,partial,0.9333333333333332,done
42.69,31.0,8275.830245,incomplete,0.0,experience.html
387.65,35.0,8280.486529,partial,0.8,done
415.98,52.0,8286.531218,partial,0.9333333333333332,done
412.95,55.0,8293.450003,partial,0.9333333333333332,done
385.18,32.0,8298.298558,partial,0.8666666666666667,done
387.12,38.0,8303.785109,partial,0.8,done
372.96,54.0,8308.82251,partial,0.8,done
375.55,45.0,8313.409566,partial,0.8666666666666667,done
380.72,28.0,8318.299352,partial,0.8,done
422.06,44.0,8324.811042,partial,0.9333333333333332,done
380.65,35.0,8329.359947,partial,0.8666666666666667,done
414.6,40.0,8334.599923,partial,0.9333333333333332,done
377.15,35.0,8339.25561,partial,0.8,done
403.53,47.0,8345.64864,partial,0.9333333333333332,done
387.56,44.0,8350.969941,partial,0.8666666666666667,done
382.51,49.0,8356.242487,partial,0.8666666666666667,done
393.64,36.0,8361.33016,partial,0.8666666666666667,done
391.03,47.0,8367.882325,partial,0.8666666666666667,done
401.98,52.0,8373.881728,partial,0.9333333333333332,done
398.59,41.0,8379.614585,partial,0.8,done
390.15,35.0,8384.682386,partial,0.8,done
388.11,39.0,8389.410953,partial,0.8666666666666667,done
420.44,56.0,8395.576911,partial,0.9333333333333332,done
392.29,71.0,8402.589517,partial,0.9333333333333332,done
423.02,48.0,8409.172444,partial,0.9333333333333332,done
405.64,36.0,8413.635943,partial,0.9333333333333332,done
392.15,35.0,8418.314319,partial,0.8666666666666667,done
384.13,37.0,8422.718941,partial,0.8666666666666667,done
31.85,65.0,8428.359981,incomplete,0.0,questions.html
394.07,43.0,8434.129583,partial,0.8666666666666667,done
388.58,42.0,8439.354766,partial,0.8666666666666667,done
416.72,28.0,8443.989909,partial,0.9333333333333332,done
385.59,41.0,8449.100544,partial,0.8,done
387.04,46.0,8454.961689,partial,0.8666666666666667,done
386.65,35.0,8460.180638,partial,0.8666666666666667,done
378.99,51.0,8466.503846,partial,0.8,done
252.54,46.0,8472.359475,partial,0.7333333333333333,done
228.09,41.0,8476.945068,partial,0.7333333333333333,done
391.0,50.0,8483.268832,partial,0.8666666666666667,done
375.43,57.0,8490.678125,partial,0.8666666666666667,done
392.21,29.0,8495.369294,partial,0.8,done
42.38,62.0,8500.616184,incomplete,0.0,questions.html
243.95,55.0,8506.975421,partial,0.7333333333333333,done
390.56,44.0,8512.624577,partial,0.8666666666666667,done
408.3,70.0,8519.424372,partial,0.9333333333333332,done
375.05,45.0,8525.107286,partial,0.8666666666666667,done
413.46,54.0,8531.795378,partial,0.9333333333333332,done
62.79,71.0,8538.201375,incomplete,0.0,questions.html
408.96,54.0,8544.372274,partial,0.9333333333333332,done
383.1,40.0,8549.434608,partial,0.8666666666666667,done
418.14,36.0,8555.055944,partial,0.9333333333333332,done
416.05,45.0,8560.31842,partial,0.9333333333333332,done
392.21,29.0,8564.604866,partial,0.8,done
400.39,61.0,8570.95661,partial,0.9333333333333332,done
371.93,57.0,8578.08737,partial,0.8666666666666667,done
392.63,37.0,8582.989117,partial,0.8,done
387.09,41.0,8588.172433,partial,0.8666666666666667,done
397.45,55.0,8593.958543,partial,0.9333333333333332,done
407.7,30.0,8598.66886,partial,0.9333333333333332,done
382.13,37.0,8603.567167,partial,0.8666666666666667,done
399.06,44.0,8609.75357,partial,0.8666666666666667,done
382.63,37.0,8614.737298,partial,0.8,done
370.96,54.0,8620.07568,partial,0.8666666666666667,done
393.0,50.0,8627.562308,partial,0.9333333333333332,done
381.47,53.0,8633.651053,partial,0.8,done
393.41,59.0,8640.980953,partial,0.8666666666666667,done
386.12,38.0,8645.768469,partial,0.8,done
390.43,57.0,8652.188726,partial,0.8666666666666667,done
383.08,42.0,8657.83147,partial,0.8666666666666667,done
376.36,64.0,8664.571037,partial,0.8666666666666667,done
408.53,47.0,8670.417757,partial,0.9333333333333332,done
390.67,33.0,8675.154902,partial,0.8666666666666667,done
391.18,32.0,8679.668217,partial,0.8666666666666667,done
387.18,32.0,8684.373713,partial,0.8,done
378.54,46.0,8690.896525,partial,0.8666666666666667,done
403.97,53.0,8697.07969,partial,0.9333333333333332,done
384.44,56.0,8702.417379,partial,0.9333333333333332,done
28.95,55.0,8706.803271,incomplete,0.0,questions.html
392.68,32.0,8711.78465,partial,0.8666666666666667,done
390.15,35.0,8717.149939,partial,0.8666666666666667,done
409.08,42.0,8723.454045,partial,0.9333333333333332,done
388.12,38.0,8728.298716,partial,0.8,done
360.91,59.0,8734.155088,partial,0.8,done
40.39,61.0,8739.567855,incomplete,0.0,questions.html
402.01,49.0,8745.840511,partial,0.9333333333333332,done
392.19,31.0,8750.420529,partial,0.8666666666666667,done
379.63,37.0,8755.264401,partial,0.8666666666666667,done
234.24,26.0,8759.253191,partial,0.7333333333333333,done
377.53,47.0,8764.530943,partial,0.8,done
393.06,44.0,8770.347644,partial,0.8666666666666667,done
388.68,32.0,8774.929448,partial,0.8,done
