train/policy_loss,train/entropy_loss,time/total_timesteps,train/learning_rate,train/value_loss,time/iterations,train/n_updates,train/explained_variance,time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
-0.04284512996673584,-1.3005428314208984,44500,0.00025,0.0028275898657739162,8900,8899,0.40047216,40,1107,1143.1052631578948,520.9249877929688,,
0.1365147829055786,-1.3256601095199585,45000,0.00025,0.012272369116544724,9000,8999,0.6141069,40,1108,1143.1052631578948,520.9249877929688,,
0.0291293952614069,-1.3403103351593018,45500,0.00025,0.0009637147304601967,9100,9099,-3.9502382,41,1108,1143.1052631578948,520.9249877929688,,
-0.7519408464431763,-1.31601881980896,46000,0.00025,0.28685539960861206,9200,9199,0.8859147,41,1108,1143.1052631578948,520.9249877929688,,
15.909212112426758,-1.314941167831421,46500,0.00025,190.5648956298828,9300,9299,0.20719028,41,1108,1190.7179487179487,513.4871215820312,,
0.029774636030197144,-1.3225853443145752,47000,0.00025,0.0006525299395434558,9400,9399,0.90094966,42,1108,1190.7179487179487,513.4871215820312,,
-0.3931669294834137,-1.30210280418396,47500,0.00025,0.11631032079458237,9500,9499,-171.47832,42,1108,1190.7179487179487,513.4871215820312,,
0.014530019834637642,-1.317730188369751,48000,0.00025,0.00205141375772655,9600,9599,0.31839973,43,1108,1190.7179487179487,513.4871215820312,,
0.081022247672081,-1.295776128768921,48500,0.00025,0.005326948594301939,9700,9699,0.2932065,43,1108,1190.7179487179487,513.4871215820312,,
-0.2411510944366455,-1.3155765533447266,49000,0.00025,0.027240555733442307,9800,9799,-0.4016645,44,1108,1190.7179487179487,513.4871215820312,,
-0.33460623025894165,-1.2810927629470825,49500,0.00025,0.06041907146573067,9900,9899,-4.4636555,44,1109,1227.6,511.32861328125,,
-0.5573940277099609,-1.2972387075424194,50000,0.00025,0.13240520656108856,,9999,-0.72686386,,,,,153.4,50.12519836425781
,,50000,,,10000,,,45,1100,1227.6,511.32861328125,,
-0.10827936977148056,-1.3113738298416138,50500,0.00025,0.006492912769317627,10100,10099,0.25350434,45,1100,1229.658536585366,522.2117309570312,,
-0.005924582481384277,-1.304229974746704,51000,0.00025,8.006882853806019e-05,10200,10199,0.5984645,46,1101,1229.658536585366,522.2117309570312,,
0.006269867066293955,-1.3133354187011719,51500,0.00025,0.00018868970801122487,10300,10299,0.370027,46,1101,1229.658536585366,522.2117309570312,,
0.030651751905679703,-1.3331365585327148,52000,0.00025,0.0024921544827520847,10400,10399,-22.067257,47,1102,1229.658536585366,522.2117309570312,,
-0.07053108513355255,-1.3215487003326416,52500,0.00025,0.002702773083001375,10500,10499,-0.008501053,47,1102,1229.658536585366,522.2117309570312,,
0.03954867646098137,-1.3451874256134033,53000,0.00025,0.0011599406134337187,10600,10599,-11.144616,48,1102,1229.658536585366,522.2117309570312,,
-0.21406257152557373,-1.3082324266433716,53500,0.00025,0.024195006117224693,10700,10699,0.3708772,48,1102,1271.8095238095239,533.4596557617188,,
-0.15809044241905212,-1.3069919347763062,54000,0.00025,0.012252319604158401,10800,10799,0.2680511,48,1102,1271.8095238095239,533.4596557617188,,
0.058089207857847214,-1.3125797510147095,54500,0.00025,0.0027649046387523413,10900,10899,-0.9254372,49,1102,1271.8095238095239,533.4596557617188,,
0.056111596524715424,-1.322232961654663,55000,0.00025,0.002624882385134697,11000,10999,-0.5982852,49,1103,1271.8095238095239,533.4596557617188,,
0.015969086438417435,-1.3037583827972412,55500,0.00025,0.0002065527660306543,11100,11099,0.33031678,50,1103,1271.8095238095239,533.4596557617188,,
-0.05106448009610176,-1.3286521434783936,56000,0.00025,0.0027650718111544847,11200,11199,-0.23002446,50,1103,1271.8095238095239,533.4596557617188,,
-0.07202508300542831,-1.3179932832717896,56500,0.00025,0.003959020134061575,11300,11299,-0.17984879,51,1103,1312.0,534.7549438476562,,
