time/iterations,time/time_elapsed,train/entropy_loss,train/explained_variance,train/n_updates,time/fps,train/policy_loss,time/total_timesteps,train/value_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
37800,195,-1.3124850988388062,-19.339228,37799,967,-0.2430565059185028,189000,0.040146518498659134,0.00025,1381.39,528.4935913085938,,
37900,195,-1.3243879079818726,-55.527893,37899,967,0.007866838946938515,189500,0.0005332346190698445,0.00025,1381.39,528.4935913085938,,
38000,196,-1.3108751773834229,0.75887156,37999,968,0.03223289176821709,190000,0.000904046930372715,0.00025,1381.39,528.4935913085938,,
38100,196,-1.3161617517471313,-4.847791,38099,968,0.022765744477510452,190500,0.0014648055657744408,0.00025,1381.39,528.4935913085938,,
38200,197,-1.3086439371109009,-0.09380984,38199,969,-0.013236763887107372,191000,0.0015099927550181746,0.00025,1381.39,528.4935913085938,,
38300,197,-1.3334327936172485,0.022414029,38299,969,-0.08181364834308624,191500,0.005560592748224735,0.00025,1381.39,528.4935913085938,,
38400,197,-1.2968636751174927,0.37636423,38399,969,-0.043707579374313354,192000,0.0023269052617251873,0.00025,1397.31,525.99853515625,,
38500,198,-1.325848937034607,0.6505597,38499,970,0.04261749982833862,192500,0.0015083119506016374,0.00025,1397.31,525.99853515625,,
38600,198,-1.3248393535614014,0.36017168,38599,970,-0.2942659258842468,193000,0.03806261718273163,0.00025,1397.31,525.99853515625,,
38700,199,-1.3369348049163818,0.2071355,38699,970,-0.028173347935080528,193500,0.0015643282094970345,0.00025,1403.8,531.1885375976562,,
38800,199,-1.3423824310302734,-20.271896,38799,971,0.05104798823595047,194000,0.0017701921751722693,0.00025,1403.8,531.1885375976562,,
38900,200,-1.3230493068695068,-21.885012,38899,971,0.022900285199284554,194500,0.00040755412192083895,0.00025,1403.8,531.1885375976562,,
39000,200,-1.305943250656128,-0.8741895,38999,971,-0.053238432854413986,195000,0.003191613359376788,0.00025,1403.8,531.1885375976562,,
39100,201,-1.3130872249603271,-3.323029,39099,972,0.00987336877733469,195500,0.0001484798704041168,0.00025,1403.8,531.1885375976562,,
39200,201,-1.3282248973846436,0.7312995,39199,972,0.04033730551600456,196000,0.0012794651556760073,0.00025,1409.87,521.28076171875,,
39300,202,-1.3189222812652588,-9.88931,39299,972,0.06472525000572205,196500,0.0033010647166520357,0.00025,1409.87,521.28076171875,,
39400,202,-1.3188982009887695,-2508.9487,39399,972,-1.4513901472091675,197000,3.428581714630127,0.00025,1403.92,504.92706298828125,,
39500,202,-1.3224091529846191,0.005016327,39499,973,-0.10433629900217056,197500,0.007059602998197079,0.00025,1403.92,504.92706298828125,,
39600,203,-1.309113621711731,0.6500154,39599,973,-0.1263548582792282,198000,0.007613553199917078,0.00025,1403.92,504.92706298828125,,
39700,203,-1.3216396570205688,-17.064877,39699,973,0.030821651220321655,198500,0.0007642643176950514,0.00025,1403.92,504.92706298828125,,
39800,204,-1.3153775930404663,-0.013219714,39799,974,-7.062417507171631,199000,41.733421325683594,0.00025,1423.04,513.152099609375,,
39900,204,-1.307999849319458,-0.22947645,39899,974,0.012777408584952354,199500,0.0018465003231540322,0.00025,1423.04,513.152099609375,,
,,-1.3295801877975464,0.84217495,39999,,0.010764122009277344,200000,0.00014937004016246647,0.00025,,,179.1,53.895973205566406
40000,205,,,,972,,200000,,,1423.04,513.152099609375,,
40100,206,-1.3142732381820679,0.32360524,40099,973,0.031099876388907433,200500,0.00117913365829736,0.00025,1423.04,513.152099609375,,
40200,206,-1.3132569789886475,-71.81709,40199,973,-0.37958624958992004,201000,0.15691480040550232,0.00025,1423.04,513.152099609375,,
40300,206,-1.3277108669281006,-6.500126,40299,973,-0.12876437604427338,201500,0.008236957713961601,0.00025,1423.04,513.152099609375,,
40400,207,-1.3279550075531006,0.14072758,40399,973,-0.007322617806494236,202000,0.0013256162637844682,0.00025,1446.91,514.5283813476562,,
40500,207,-1.3466711044311523,-0.19201314,40499,974,0.04769609495997429,202500,0.004126262851059437,0.00025,1446.91,514.5283813476562,,
40600,208,-1.326255202293396,0.51811016,40599,974,0.06048436835408211,203000,0.002956757787615061,0.00025,1446.91,514.5283813476562,,
40700,208,-1.326924443244934,0.3847422,40699,974,-0.04599142447113991,203500,0.002011073287576437,0.00025,1446.91,514.5283813476562,,
40800,209,-1.2900636196136475,-238497.98,40799,975,-0.0804421454668045,204000,0.3375707268714905,0.00025,1462.16,515.9984130859375,,
40900,209,-1.2859759330749512,0.48337823,40899,975,0.010916657745838165,204500,0.001694480306468904,0.00025,1462.16,515.9984130859375,,
41000,210,-1.3176310062408447,-4.158746,40999,975,-0.06235639005899429,205000,0.007457857020199299,0.00025,1462.16,515.9984130859375,,
41100,210,-1.3126574754714966,-3487.799,41099,976,-5.8168535232543945,205500,19.694087982177734,0.00025,1475.45,515.7684326171875,,
41200,210,-1.309680700302124,0.45158333,41199,976,0.016842199489474297,206000,0.0018201202619820833,0.00025,1475.45,515.7684326171875,,
41300,211,-1.330403208732605,-0.22048223,41299,976,-0.2743806838989258,206500,0.029547344893217087,0.00025,1481.95,519.0245971679688,,
41400,211,-1.3035005331039429,0.012662411,41399,977,-0.04439730569720268,207000,0.002182702999562025,0.00025,1481.95,519.0245971679688,,
41500,212,-1.299882173538208,0.5107889,41499,977,-0.022133156657218933,207500,0.0018069569487124681,0.00025,1481.95,519.0245971679688,,
41600,212,-1.322920799255371,0.3512926,41599,977,0.05490682274103165,208000,0.0025396845303475857,0.00025,1481.95,519.0245971679688,,
41700,213,-1.3178863525390625,0.025074303,41699,977,0.017316151410341263,208500,0.00046477941214106977,0.00025,1481.95,519.0245971679688,,
41800,213,-1.3125869035720825,-0.048595667,41799,978,1.2151098251342773,209000,2.5745809078216553,0.00025,1506.93,523.0072021484375,,
41900,214,-1.316612958908081,0.21619976,41899,978,-0.13422003388404846,209500,0.008820642717182636,0.00025,1506.93,523.0072021484375,,
42000,214,-1.3179519176483154,-1936.1008,41999,978,87.52082824707031,210000,5249.57080078125,0.00025,1512.39,518.40576171875,,
42100,214,-1.3164564371109009,-49641.816,42099,979,-7.0353288650512695,210500,40.085731506347656,0.00025,1512.39,518.40576171875,,
42200,215,-1.3299784660339355,0.15334707,42199,979,-0.058613698929548264,211000,0.0034799338318407536,0.00025,1512.39,518.40576171875,,
42300,215,-1.3186872005462646,0.9437062,42299,979,-0.1835692822933197,211500,0.01717851310968399,0.00025,1525.82,525.7835693359375,,
42400,216,-1.3051927089691162,-1900.3037,42399,979,0.04924936220049858,212000,0.002940206555649638,0.00025,1525.82,525.7835693359375,,
42500,216,-1.3051598072052002,-0.011229515,42499,980,-0.03651062399148941,212500,0.0016851337859407067,0.00025,1525.82,525.7835693359375,,
42600,217,-1.3225688934326172,0.13300484,42599,980,-0.3521174490451813,213000,0.03954283520579338,0.00025,1540.77,528.1224365234375,,
42700,217,-1.3140441179275513,-4960.493,42699,980,-9.264575004577637,213500,71.9391860961914,0.00025,1541.36,528.06884765625,,
42800,218,-1.3133866786956787,-265.2835,42799,981,0.2882365882396698,214000,7.830465793609619,0.00025,1545.88,535.2361450195312,,
42900,218,-1.325181245803833,-75.76524,42899,981,2.360499858856201,214500,5.429827690124512,0.00025,1545.88,535.2361450195312,,
43000,219,-1.2965933084487915,0.38144624,42999,981,7.741636753082275,215000,32.8084831237793,0.00025,1545.88,535.2361450195312,,
43100,219,-1.3111937046051025,-24.63353,43099,981,0.03049461916089058,215500,0.0006929215742275119,0.00025,1545.88,535.2361450195312,,
43200,219,-1.3367762565612793,0.8243711,43199,982,0.02841430902481079,216000,0.0006461465964093804,0.00025,1545.88,535.2361450195312,,
43300,220,-1.324601411819458,0.36200166,43299,982,-0.10198970139026642,216500,0.0058103338815271854,0.00025,1545.88,535.2361450195312,,
43400,220,-1.334289312362671,-3.9569077,43399,982,5.049535274505615,217000,17.44324493408203,0.00025,1574.14,548.9959106445312,,
43500,221,-1.3217650651931763,0.6309732,43499,982,0.13472521305084229,217500,0.012380735017359257,0.00025,1576.67,552.6441040039062,,
43600,221,-1.2993853092193604,-1.1973424,43599,983,0.07319007813930511,218000,0.004340374376624823,0.00025,1576.67,552.6441040039062,,
43700,222,-1.3374412059783936,-0.029201388,43699,983,0.019761700183153152,218500,0.0003557124291546643,0.00025,1576.67,552.6441040039062,,
43800,222,-1.3103526830673218,0.83210886,43799,983,10.490979194641113,219000,48.140689849853516,0.00025,1576.67,552.6441040039062,,
43900,223,-1.3021340370178223,-7.4116697,43899,983,0.0559547133743763,219500,0.0032116547226905823,0.00025,1576.67,552.6441040039062,,
44000,223,-1.3492857217788696,0.85197043,43999,984,-0.01561842393130064,220000,0.00017485064745415002,0.00025,1576.67,552.6441040039062,,
44100,223,-1.3305962085723877,0.951888,44099,984,2.0081090927124023,220500,4.60759973526001,0.00025,1605.03,564.0020141601562,,
44200,224,-1.3393280506134033,0.37157702,44199,984,-0.14558687806129456,221000,0.012337105348706245,0.00025,1605.03,564.0020141601562,,
44300,224,-1.3283919095993042,0.07549077,44299,984,4.6442365646362305,221500,20.322404861450195,0.00025,1613.15,567.3469848632812,,
44400,225,-1.3310158252716064,-22.738104,44399,985,-1.141780972480774,222000,0.7391098141670227,0.00025,1613.15,567.3469848632812,,
44500,225,-1.3100320100784302,0.9014093,44499,985,0.00766223156824708,222500,7.116454798961058e-05,0.00025,1620.47,568.2870483398438,,
44600,226,-1.3343952894210815,-1.3472216,44599,985,0.05656597763299942,223000,0.002386381383985281,0.00025,1620.47,568.2870483398438,,
44700,226,-1.328506350517273,-0.7681526,44699,985,-0.0006989233079366386,223500,0.0023841727524995804,0.00025,1627.14,569.4427490234375,,
44800,227,-1.3345763683319092,0.6790552,44799,986,0.018940238282084465,224000,0.0002725933154579252,0.00025,1630.93,574.7955322265625,,
44900,227,-1.2979298830032349,0.7191018,44899,986,0.034058354794979095,224500,0.001035540597513318,0.00025,1630.93,574.7955322265625,,
,,-1.3180406093597412,0.46343124,44999,,0.0012411541538313031,225000,0.00016083658556453884,0.00025,,,1524.6,544.8870849609375
45000,231,,,,971,,225000,,,1630.93,574.7955322265625,,
45100,231,-1.3273355960845947,-81.59702,45099,972,0.038836605846881866,225500,0.0019661809783428907,0.00025,1630.93,574.7955322265625,,
45200,232,-1.3198022842407227,0.46779257,45199,972,-0.1380128562450409,226000,0.009333044290542603,0.00025,1630.93,574.7955322265625,,
45300,232,-1.3192389011383057,-3.6709232,45299,972,-0.04764483496546745,226500,0.0011433883337303996,0.00025,1630.93,574.7955322265625,,
45400,233,-1.3158031702041626,0.24482161,45399,973,-0.09474678337574005,227000,0.00516616040840745,0.00025,1656.24,570.362548828125,,
45500,233,-1.3110558986663818,-131.0349,45499,973,0.07396528869867325,227500,0.0046508582308888435,0.00025,1656.24,570.362548828125,,
45600,234,-1.306316614151001,0.99947035,45599,973,0.11290813982486725,228000,0.04052761569619179,0.00025,1662.3,562.1206665039062,,
45700,234,-1.3118723630905151,0.15184253,45699,973,0.11916258186101913,228500,0.3364027142524719,0.00025,1668.92,577.51611328125,,
45800,235,-1.3304654359817505,-8.678945,45799,974,-0.46764692664146423,229000,0.13614442944526672,0.00025,1668.92,577.51611328125,,
45900,235,-1.3127378225326538,-0.03246343,45899,974,4.778797149658203,229500,19.762737274169922,0.00025,1668.92,577.51611328125,,
46000,235,-1.3062183856964111,-0.20111775,45999,974,0.07378210127353668,230000,0.004383139777928591,0.00025,1668.92,577.51611328125,,
46100,236,-1.2958984375,-1.529417,46099,975,0.0419686920940876,230500,0.0018951424863189459,0.00025,1686.59,586.99853515625,,
46200,236,-1.3480141162872314,-30.777056,46199,975,2.5054335594177246,231000,2.895474433898926,0.00025,1686.59,586.99853515625,,
46300,237,-1.3157124519348145,0.4270209,46299,975,-0.09434828907251358,231500,0.0051622288301587105,0.00025,1686.59,586.99853515625,,
46400,237,-1.3272011280059814,0.9988779,46399,975,-0.4044554829597473,232000,0.14499922096729279,0.00025,1686.59,586.99853515625,,
46500,238,-1.3263555765151978,0.2155531,46499,975,0.0006704410770907998,232500,0.01651996560394764,0.00025,1686.59,586.99853515625,,
46600,238,-1.3342822790145874,-18.483479,46599,976,0.09861347079277039,233000,0.009238101541996002,0.00025,1686.59,586.99853515625,,
46700,239,-1.33547043800354,0.13242435,46699,976,0.028970103710889816,233500,0.0008948588510975242,0.00025,1712.96,609.7173461914062,,
46800,239,-1.323005199432373,0.72320604,46799,976,0.034196823835372925,234000,0.0008972029318101704,0.00025,1712.96,609.7173461914062,,
46900,240,-1.3175071477890015,0.8370999,46899,977,-0.01208537071943283,234500,0.00011797577462857589,0.00025,1722.03,618.3671875,,
47000,240,-1.308881402015686,-257.3578,46999,977,-0.3173934519290924,235000,0.09195662289857864,0.00025,1722.03,618.3671875,,
47100,240,-1.3111720085144043,0.25281066,47099,977,0.029535269364714622,235500,0.0007292669033631682,0.00025,1722.03,618.3671875,,
47200,241,-1.315843105316162,0.19359082,47199,977,0.02815721556544304,236000,0.0006699574878439307,0.00025,1733.85,620.6439819335938,,
47300,241,-1.3190308809280396,0.49127853,47299,978,0.03761646896600723,236500,0.0011288526002317667,0.00025,1733.85,620.6439819335938,,
47400,242,-1.3320422172546387,0.27425486,47399,978,-0.032851509749889374,237000,0.002351300325244665,0.00025,1733.85,620.6439819335938,,
47500,242,-1.3332442045211792,0.65917206,47499,978,0.37078484892845154,237500,0.14405786991119385,0.00025,1747.09,629.5870971679688,,
47600,243,-1.316436767578125,-0.01684618,47599,978,-0.15366140007972717,238000,0.011607179418206215,0.00025,1748.3,628.662841796875,,
47700,243,-1.331420660018921,-8.988959,47699,979,0.25714436173439026,238500,0.036338627338409424,0.00025,1748.3,628.662841796875,,
47800,243,-1.3250551223754883,0.072726965,47799,979,0.041472405195236206,239000,0.001749031012877822,0.00025,1748.3,628.662841796875,,
47900,244,-1.3011655807495117,-3479.9568,47899,979,0.060529906302690506,239500,0.004199986811727285,0.00025,1748.3,628.662841796875,,
48000,244,-1.3150694370269775,-0.03889489,47999,980,-0.12912975251674652,240000,0.010562807321548462,0.00025,1748.3,628.662841796875,,
48100,245,-1.3297271728515625,0.2688775,48099,980,-0.009535265155136585,240500,0.0029029864817857742,0.00025,1748.3,628.662841796875,,
48200,245,-1.327580451965332,0.21612924,48199,980,-0.06202612444758415,241000,0.00404723733663559,0.00025,1776.08,634.8187255859375,,
48300,246,-1.3385913372039795,0.9863182,48299,980,-1.3817217350006104,241500,1.91595458984375,0.00025,1773.66,633.3665161132812,,
48400,246,-1.312203049659729,0.08462876,48399,981,10.205613136291504,242000,71.06349182128906,0.00025,1776.0,642.381103515625,,
48500,247,-1.300731897354126,-8.722256,48499,981,0.05596565082669258,242500,0.002424816833809018,0.00025,1776.0,642.381103515625,,
48600,247,-1.3148163557052612,0.47237796,48599,981,0.010569018311798573,243000,0.0004082013911101967,0.00025,1781.73,643.580810546875,,
48700,248,-1.321913719177246,0.29171282,48699,981,0.08228929340839386,243500,0.00635403161868453,0.00025,1781.73,643.580810546875,,
48800,248,-1.2984265089035034,0.6399161,48799,982,-0.11688677966594696,244000,0.006173151545226574,0.00025,1781.73,643.580810546875,,
48900,248,-1.324643850326538,0.69623816,48899,982,-0.010695721954107285,244500,0.0002728893014136702,0.00025,1781.73,643.580810546875,,
49000,249,-1.326610803604126,-0.56911314,48999,982,29.97415542602539,245000,474.1629943847656,0.00025,1781.73,643.580810546875,,
49100,249,-1.3116166591644287,-0.28785658,49099,982,0.039828043431043625,245500,0.0016402427572757006,0.00025,1807.89,651.6349487304688,,
49200,250,-1.3162739276885986,0.73975074,49199,983,0.030508195981383324,246000,0.0007991729071363807,0.00025,1807.89,651.6349487304688,,
49300,250,-1.2988076210021973,0.2745188,49299,983,0.025868605822324753,246500,0.00099461548961699,0.00025,1807.89,651.6349487304688,,
49400,251,-1.3205444812774658,0.0075194836,49399,983,-0.04254717379808426,247000,0.0024970651138573885,0.00025,1811.32,640.5126342773438,,
49500,251,-1.314610242843628,-0.07834625,49499,983,-0.22411131858825684,247500,0.02053624950349331,0.00025,1792.95,637.839111328125,,
49600,251,-1.3057596683502197,-10.568833,49599,984,0.04253102466464043,248000,0.0016237510135397315,0.00025,1792.95,637.839111328125,,
49700,252,-1.3174561262130737,0.56559217,49699,984,0.040224965661764145,248500,0.0016933368751779199,0.00025,1792.95,637.839111328125,,
49800,252,-1.3169474601745605,0.05080217,49799,984,-0.07803245633840561,249000,0.0033873680513352156,0.00025,1775.56,638.70263671875,,
49900,253,-1.3193880319595337,-2.4127645,49899,984,0.05830108001828194,249500,0.0023973321076482534,0.00025,1775.56,638.70263671875,,
,,-1.3009328842163086,-8.6923275,49999,,-0.19379115104675293,250000,0.01788865402340889,0.00025,,,1656.8,122.26744079589844
50000,257,,,,970,,250000,,,1758.03,635.0531616210938,,
50100,258,-1.3129650354385376,-206.00583,50099,970,0.020743414759635925,250500,0.00039089046185836196,0.00025,1758.03,635.0531616210938,,
50200,258,-1.326995611190796,0.8280237,50199,971,-0.01470774132758379,251000,0.000603914144448936,0.00025,1758.03,635.0531616210938,,
50300,258,-1.3180983066558838,-281.85675,50299,971,-3.9329681396484375,251500,6.4830474853515625,0.00025,1755.34,634.7073364257812,,
50400,259,-1.3053370714187622,0.98359317,50399,971,-0.8966158628463745,252000,1.1400620937347412,0.00025,1755.34,634.7073364257812,,
50500,259,-1.3372273445129395,-23.76637,50499,971,0.024056319147348404,252500,0.00047679251292720437,0.00025,1755.34,634.7073364257812,,
50600,260,-1.3261420726776123,-0.15285218,50599,972,0.05581185966730118,253000,0.0029795211739838123,0.00025,1755.34,634.7073364257812,,
50700,260,-1.3332269191741943,-0.17813659,50699,972,0.04324936866760254,253500,0.0020684716291725636,0.00025,1755.34,634.7073364257812,,
50800,261,-1.3336085081100464,-2.1389456,50799,972,-0.15801623463630676,254000,0.016760502010583878,0.00025,1755.34,634.7073364257812,,
50900,261,-1.318228006362915,0.7975107,50899,972,0.008222720585763454,254500,0.0001404399808961898,0.00025,1755.34,625.7706909179688,,
51000,262,-1.3230308294296265,-17.535662,50999,973,-0.14215222001075745,255000,0.010267741046845913,0.00025,1755.34,625.7706909179688,,
51100,262,-1.3239740133285522,-5.729576,51099,973,-0.025521645322442055,255500,0.0014766573440283537,0.00025,1755.34,625.7706909179688,,
51200,262,-1.317927360534668,0.75564295,51199,973,0.04650465399026871,256000,0.0016285127494484186,0.00025,1755.34,625.7706909179688,,
51300,263,-1.3001656532287598,-50.926514,51299,973,0.05268430709838867,256500,0.002409892389550805,0.00025,1755.34,625.7706909179688,,
51400,263,-1.320150375366211,-0.45870364,51399,974,-0.07649876177310944,257000,0.004492980428040028,0.00025,1755.34,625.7706909179688,,
51500,264,-1.3382657766342163,0.02715236,51499,974,-0.10637219250202179,257500,0.008182650431990623,0.00025,1772.78,608.1016235351562,,
51600,264,-1.3142801523208618,-30.0908,51599,974,-0.31111130118370056,258000,0.0837794691324234,0.00025,1756.63,597.2009887695312,,
51700,265,-1.3244194984436035,-0.6560724,51699,974,-0.04054209589958191,258500,0.0030246651731431484,0.00025,1751.43,596.144287109375,,
51800,265,-1.3219150304794312,-47.534023,51799,975,0.058973561972379684,259000,0.003948571160435677,0.00025,1751.43,596.144287109375,,
51900,266,-1.3255724906921387,-0.31078994,51899,975,-0.15037615597248077,259500,0.014853639528155327,0.00025,1751.43,596.144287109375,,
52000,266,-1.321609377861023,-82.65725,51999,975,0.07021214812994003,260000,0.004145389888435602,0.00025,1751.43,596.144287109375,,
52100,266,-1.31243097782135,0.9271214,52099,975,6.620115756988525,260500,35.09922409057617,0.00025,1751.43,596.144287109375,,
52200,267,-1.3357861042022705,-605.4783,52199,976,-6.97159481048584,261000,27.449182510375977,0.00025,1751.43,596.144287109375,,
52300,267,-1.3194267749786377,0.98283815,52299,976,0.3465414345264435,261500,1.056569218635559,0.00025,1751.43,602.112548828125,,
52400,268,-1.3371928930282593,0.30216426,52399,976,-0.0055022938176989555,262000,0.0017759965267032385,0.00025,1751.43,602.112548828125,,
52500,268,-1.3365843296051025,0.99266976,52499,976,0.38681405782699585,262500,0.2533804178237915,0.00025,1732.02,592.927001953125,,
52600,269,-1.322547197341919,0.22443461,52599,976,-0.07276885211467743,263000,0.00331523222848773,0.00025,1732.02,592.927001953125,,
52700,269,-1.3153011798858643,-8.554168,52699,977,11.945516586303711,263500,82.8820571899414,0.00025,1733.21,601.02783203125,,
52800,270,-1.3284668922424316,-11057.886,52799,977,0.1783195436000824,264000,0.03563005477190018,0.00025,1733.21,601.02783203125,,
52900,270,-1.3071033954620361,0.5976881,52899,977,0.034326471388339996,264500,0.0009185993112623692,0.00025,1733.21,601.02783203125,,
53000,271,-1.338150143623352,0.25860798,52999,977,-0.09197565168142319,265000,0.007083076983690262,0.00025,1733.21,601.02783203125,,
53100,271,-1.2903163433074951,-0.30033517,53099,977,0.02891671285033226,265500,0.0014733118005096912,0.00025,1728.17,603.308349609375,,
53200,271,-1.3364360332489014,0.17564523,53199,978,-0.12021896988153458,266000,0.00925193540751934,0.00025,1728.17,603.308349609375,,
53300,272,-1.3247681856155396,-3.4473581,53299,978,-0.14796066284179688,266500,0.010597707703709602,0.00025,1728.17,603.308349609375,,
53400,272,-1.3207337856292725,0.021208346,53399,978,0.5127829313278198,267000,0.41958022117614746,0.00025,1728.17,603.308349609375,,
53500,273,-1.2966755628585815,0.05405605,53499,978,0.0013820396270602942,267500,0.0012139171594753861,0.00025,1740.59,605.91796875,,
53600,273,-1.308559775352478,-8.925284,53599,978,0.01864653453230858,268000,0.0008534466614946723,0.00025,1740.59,605.91796875,,
53700,274,-1.3416885137557983,0.4323994,53699,979,-0.04012447968125343,268500,0.002031508134678006,0.00025,1740.59,605.91796875,,
53800,274,-1.3134915828704834,-0.48560214,53799,979,-0.06507044285535812,269000,0.003487884998321533,0.00025,1740.59,605.91796875,,
53900,275,-1.3163964748382568,-1036.9218,53899,979,0.10136087238788605,269500,0.008095389232039452,0.00025,1740.59,605.91796875,,
54000,275,-1.322183609008789,0.006544292,53999,979,-0.1590171605348587,270000,0.013567456975579262,0.00025,1740.59,605.91796875,,
54100,276,-1.3126447200775146,0.31436986,54099,980,0.04086945205926895,270500,0.0014512083726003766,0.00025,1759.98,616.5891723632812,,
54200,276,-1.3372600078582764,-69.17487,54199,980,-0.5256741046905518,271000,0.9989942312240601,0.00025,1759.98,616.5891723632812,,
54300,276,-1.3208062648773193,0.11765069,54299,980,-0.01926632598042488,271500,0.0012820556294173002,0.00025,1759.98,616.5891723632812,,
54400,277,-1.3377866744995117,0.52865875,54399,980,-0.052861105650663376,272000,0.0026492648757994175,0.00025,1759.98,616.5891723632812,,
54500,277,-1.3230403661727905,0.40157038,54499,980,-0.0017129896441474557,272500,0.0005954350926913321,0.00025,1759.98,616.5891723632812,,
54600,278,-1.3262264728546143,-6.466339,54599,981,-0.1375933289527893,273000,0.00923839770257473,0.00025,1774.07,617.7369384765625,,
54700,278,-1.3217275142669678,0.9620905,54699,981,2.5560195446014404,273500,3.6292433738708496,0.00025,1774.07,617.7369384765625,,
54800,279,-1.3219259977340698,-0.30926466,54799,981,0.08679035305976868,274000,0.006030655466020107,0.00025,1774.07,617.7369384765625,,
54900,279,-1.3223159313201904,0.6048056,54899,981,0.03819498047232628,274500,0.0012803791323676705,0.00025,1774.07,617.7369384765625,,
,,-1.335209608078003,-20.576199,54999,,-0.07800035178661346,275000,0.008348285220563412,0.00025,,,2215.3,310.2210388183594
55000,285,,,,964,,275000,,,1774.07,617.7369384765625,,
55100,285,-1.3222672939300537,-0.027414799,55099,964,-0.07479079067707062,275500,0.0034152287989854813,0.00025,1774.07,617.7369384765625,,
55200,285,-1.3042678833007812,-15.565647,55199,965,2.020897626876831,276000,10.730491638183594,0.00025,1774.07,625.3687744140625,,
55300,286,-1.3223259449005127,-679.90283,55299,965,3.4316723346710205,276500,22.03653907775879,0.00025,1774.07,625.3687744140625,,
55400,286,-1.3267180919647217,0.097907424,55399,965,-0.08701580762863159,277000,0.005144426133483648,0.00025,1774.07,625.3687744140625,,
55500,287,-1.3195139169692993,-0.39656007,55499,966,-0.19076311588287354,277500,0.017390025779604912,0.00025,1756.4,629.0626220703125,,
55600,287,-1.3147728443145752,-35.209305,55599,966,0.045307062566280365,278000,2.8675055503845215,0.00025,1734.07,630.820068359375,,
55700,288,-1.3154985904693604,0.9965092,55699,966,0.9708603620529175,278500,0.5295029878616333,0.00025,1734.07,630.820068359375,,
55800,288,-1.3210870027542114,-1.5736158,55799,966,0.05211522430181503,279000,0.0025322563014924526,0.00025,1734.07,630.820068359375,,
55900,288,-1.319923758506775,-1.4493532,55899,967,0.010853665880858898,279500,0.0001555725175421685,0.00025,1719.29,631.96142578125,,
56000,289,-1.3035790920257568,-1.3934648,55999,967,-0.057491131126880646,280000,0.004566288087517023,0.00025,1719.29,631.96142578125,,
56100,289,-1.3366996049880981,-1036.1569,56099,967,-0.6799991726875305,280500,0.7148928046226501,0.00025,1719.29,631.96142578125,,
56200,290,-1.3338673114776611,0.99418896,56199,968,1.5489752292633057,281000,1.7121613025665283,0.00025,1719.29,631.96142578125,,
56300,290,-1.3485591411590576,0.77673304,56299,968,0.04582257941365242,281500,0.001525934087112546,0.00025,1719.29,631.96142578125,,
56400,291,-1.3286715745925903,0.17460108,56399,968,-0.0874841958284378,282000,0.0046675740741193295,0.00025,1719.29,631.96142578125,,
56500,291,-1.3127703666687012,-21.990168,56499,968,0.039417751133441925,282500,0.0012474614195525646,0.00025,1736.56,636.843994140625,,
56600,292,-1.3248355388641357,-0.8441795,56599,969,-0.043744225054979324,283000,0.0022962952498346567,0.00025,1715.04,629.8768920898438,,
56700,292,-1.3091161251068115,-463.4111,56699,969,-0.10069070011377335,283500,0.008179720491170883,0.00025,1715.04,629.8768920898438,,
56800,292,-1.3280367851257324,-0.018780708,56799,969,-0.08285114914178848,284000,0.003968191798776388,0.00025,1715.04,629.8768920898438,,
56900,293,-1.3151204586029053,-79.22792,56899,969,0.02760671079158783,284500,0.0008054512436501682,0.00025,1715.04,629.8768920898438,,
57000,293,-1.3329668045043945,0.054700255,56999,970,0.0707007646560669,285000,0.004125258885324001,0.00025,1715.04,629.8768920898438,,
57100,294,-1.3202427625656128,-15.572071,57099,970,0.02483597956597805,285500,0.00048458194942213595,0.00025,1715.04,629.8768920898438,,
57200,294,-1.319362998008728,0.3048607,57199,970,-0.05951141566038132,286000,0.0034166392870247364,0.00025,1730.59,632.6232299804688,,
57300,295,-1.3053089380264282,-0.39360547,57299,970,-0.013412712141871452,286500,0.0016466581728309393,0.00025,1730.59,632.6232299804688,,
57400,295,-1.314001441001892,-2.0159082,57399,970,-0.07615887373685837,287000,0.005370428320020437,0.00025,1724.93,626.862060546875,,
57500,296,-1.2921082973480225,0.107209325,57499,971,0.015290908515453339,287500,0.00029264632030390203,0.00025,1724.93,626.862060546875,,
57600,296,-1.3179199695587158,0.89201415,57599,971,10.363740921020508,288000,55.33826446533203,0.00025,1724.08,622.2119750976562,,
57700,296,-1.3275337219238281,-1.2622743,57699,971,-0.4673653542995453,288500,0.18984603881835938,0.00025,1724.08,622.2119750976562,,
57800,297,-1.318817377090454,-1.4793167,57799,971,0.07888415455818176,289000,0.005093722604215145,0.00025,1716.69,634.946044921875,,
57900,297,-1.2977403402328491,-0.7779628,57899,972,0.02316587045788765,289500,0.0008042220724746585,0.00025,1716.69,634.946044921875,,
58000,298,-1.3322666883468628,0.9649574,57999,972,0.2934032678604126,290000,0.19702497124671936,0.00025,1716.69,634.946044921875,,
58100,298,-1.3279526233673096,-12.751846,58099,972,0.06501780450344086,290500,0.0032793409191071987,0.00025,1716.69,634.946044921875,,
